time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1940-12-10,-8.6,-17.8,-13.5,0.90,0.00,0.63,6.67,0.35
1940-12-11,-8.7,-17.6,-12.5,4.20,0.00,2.94,5.65,0.34
1940-12-12,-12.6,-18.5,-15.8,0.90,0.00,0.63,6.34,0.30
1940-12-13,-12.1,-18.1,-16.1,0.00,0.00,0.00,6.47,0.28
1940-12-14,-16.0,-26.6,-21.3,0.00,0.00,0.00,6.97,0.25
1940-12-15,-14.9,-28.7,-22.2,0.00,0.00,0.00,5.68,0.28
1940-12-16,-20.2,-27.2,-23.6,0.00,0.00,0.00,6.44,0.17
1940-12-17,-22.7,-29.7,-25.8,0.00,0.00,0.00,7.10,0.17
1940-12-18,-21.5,-29.8,-26.0,0.00,0.00,0.00,6.98,0.20
1940-12-19,-17.1,-28.5,-22.5,0.10,0.00,0.07,4.37,0.19
1940-12-20,-12.8,-20.7,-17.8,0.00,0.00,0.00,6.04,0.28
1940-12-21,-14.2,-23.5,-18.8,0.00,0.00,0.00,6.45,0.30
1940-12-22,-12.2,-23.8,-19.3,0.30,0.00,0.21,6.37,0.30
1940-12-23,-13.6,-23.9,-18.6,0.20,0.00,0.14,5.84,0.28
1940-12-24,-14.5,-26.8,-21.1,0.00,0.00,0.00,6.04,0.25
1940-12-25,-14.8,-22.9,-19.1,0.00,0.00,0.00,6.39,0.27
1940-12-26,-19.4,-30.6,-24.5,0.00,0.00,0.00,6.45,0.26
1940-12-27,-18.2,-27.2,-23.4,0.00,0.00,0.00,6.18,0.22
1940-12-28,-16.0,-25.0,-21.6,0.00,0.00,0.00,6.61,0.24
1940-12-29,-13.2,-24.7,-19.2,0.00,0.00,0.00,6.63,0.31
1940-12-30,-13.3,-20.8,-17.0,0.00,0.00,0.00,6.69,0.31
1940-12-31,-5.1,-16.8,-11.4,0.00,0.00,0.00,4.16,0.28
1941-01-01,-5.0,-12.4,-8.6,5.90,0.00,4.13,5.88,0.38
1941-01-02,-9.4,-18.7,-13.3,10.50,0.00,7.35,2.25,0.15
1941-01-03,-5.3,-9.0,-6.6,26.10,0.00,18.27,1.98,0.21
1941-01-04,-1.0,-8.4,-4.8,3.30,0.00,2.31,4.65,0.41
1941-01-05,-4.0,-9.3,-5.7,2.30,0.00,1.61,4.39,0.36
1941-01-06,-7.7,-14.3,-9.9,0.40,0.00,0.28,5.07,0.34
1941-01-07,-10.8,-16.3,-13.4,0.00,0.00,0.00,5.17,0.30
1941-01-08,-12.3,-19.4,-15.6,0.00,0.00,0.00,7.02,0.31
1941-01-09,-14.3,-21.7,-17.3,2.60,0.00,1.82,4.69,0.21
1941-01-10,-9.7,-20.0,-14.6,2.90,0.00,2.03,7.33,0.43
1941-01-11,-12.6,-20.2,-17.6,0.00,0.00,0.00,7.67,0.38
1941-01-12,-11.1,-24.2,-16.7,0.00,0.00,0.00,7.62,0.47
1941-01-13,-13.7,-26.5,-20.3,0.00,0.00,0.00,7.86,0.39
1941-01-14,-13.5,-27.0,-20.2,0.00,0.00,0.00,7.82,0.34
1941-01-15,-16.7,-23.6,-19.3,0.60,0.00,0.42,4.58,0.22
1941-01-16,-15.6,-19.6,-17.1,4.30,0.00,3.01,2.93,0.15
1941-01-17,-14.5,-18.4,-16.4,0.80,0.00,0.56,5.43,0.28
1941-01-18,-12.9,-23.4,-18.6,0.00,0.00,0.00,8.31,0.37
1941-01-19,-9.3,-15.9,-12.0,0.50,0.00,0.35,4.49,0.32
1941-01-20,-5.0,-16.1,-11.2,0.00,0.00,0.00,6.08,0.44
1941-01-21,-2.5,-10.0,-4.9,2.20,0.00,1.54,4.54,0.40
1941-01-22,-4.7,-9.2,-6.7,6.30,0.00,4.41,3.53,0.31
1941-01-23,-1.8,-8.9,-5.7,0.60,0.00,0.42,5.33,0.47
1941-01-24,-1.2,-10.7,-6.8,1.20,0.00,0.84,8.36,0.67
1941-01-25,-1.7,-8.7,-6.2,1.10,0.00,0.77,6.56,0.59
1941-01-26,-0.5,-11.9,-7.9,0.00,0.00,0.00,8.97,0.74
1941-01-27,-3.8,-16.3,-10.6,0.00,0.00,0.00,8.58,0.61
1941-01-28,-8.3,-17.0,-12.5,1.40,0.00,0.98,5.43,0.40
1941-01-29,-7.0,-15.5,-11.1,0.20,0.00,0.14,8.54,0.56
1941-01-30,-9.0,-16.3,-13.0,0.00,0.00,0.00,7.73,0.49
1941-01-31,-9.2,-14.0,-11.5,6.90,0.00,4.83,3.91,0.31
1941-02-01,-3.2,-10.7,-7.5,2.10,0.00,1.47,7.79,0.65
1941-02-02,-6.8,-16.4,-11.9,0.10,0.00,0.07,7.42,0.56
1941-02-03,-8.9,-12.6,-10.5,1.20,0.00,0.84,5.77,0.44
1941-02-04,-9.0,-12.9,-11.0,3.30,0.00,2.31,4.16,0.36
1941-02-05,-10.4,-14.6,-12.8,1.70,0.00,1.19,6.96,0.45
1941-02-06,-8.1,-15.1,-11.6,0.10,0.00,0.07,11.01,0.72
1941-02-07,-8.2,-15.7,-11.9,0.00,0.00,0.00,10.67,0.72
1941-02-08,-3.9,-11.5,-8.0,0.10,0.00,0.07,9.30,0.69
1941-02-09,2.6,-9.5,-4.9,0.00,0.00,0.00,10.79,1.02
1941-02-10,2.7,-10.8,-4.0,0.00,0.00,0.00,11.33,1.12
1941-02-11,3.3,-8.9,-4.2,0.00,0.00,0.00,11.26,1.12
1941-02-12,-1.7,-7.6,-4.9,0.00,0.00,0.00,9.27,0.81
1941-02-13,-1.4,-9.3,-5.3,2.30,0.10,1.54,6.70,0.63
1941-02-14,2.0,-4.1,-1.8,2.30,0.00,1.61,11.59,1.17
1941-02-15,0.4,-4.4,-2.3,8.40,0.00,5.88,7.72,0.78
1941-02-16,-3.5,-6.7,-4.6,18.20,0.00,12.74,4.44,0.42
1941-02-17,-3.4,-7.0,-5.3,6.20,0.00,4.34,5.59,0.51
1941-02-18,-1.7,-8.8,-5.2,0.00,0.00,0.00,8.46,0.77
1941-02-19,-2.7,-12.9,-8.2,0.00,0.00,0.00,10.77,0.91
1941-02-20,-5.5,-16.9,-10.1,1.30,0.00,0.91,8.82,0.67
1941-02-21,-4.4,-11.9,-8.7,1.10,0.00,0.77,12.92,0.99
1941-02-22,-8.4,-19.7,-13.1,0.00,0.00,0.00,12.81,0.79
1941-02-23,-4.7,-13.3,-8.8,0.50,0.00,0.35,10.72,0.90
1941-02-24,-5.7,-18.9,-11.8,0.00,0.00,0.00,14.31,1.00
1941-02-25,-7.4,-16.9,-11.2,0.60,0.00,0.42,14.58,0.96
1941-02-26,-6.4,-16.8,-11.8,0.00,0.00,0.00,14.48,1.12
1941-02-27,-4.1,-21.0,-11.8,0.00,0.00,0.00,15.43,1.21
1941-02-28,-1.7,-11.2,-6.9,0.40,0.00,0.28,10.31,1.01
1941-03-01,2.4,-12.5,-5.3,0.10,0.00,0.07,12.55,1.32
1941-03-02,3.6,-11.9,-4.7,0.00,0.00,0.00,15.45,1.58
1941-03-03,0.5,-5.6,-2.7,3.90,0.00,2.73,10.18,1.00
1941-03-04,-1.2,-4.2,-2.9,12.30,0.10,8.54,7.30,0.75
1941-03-05,-3.0,-6.7,-4.4,9.20,0.00,6.44,9.89,0.95
1941-03-06,-2.5,-12.6,-7.2,0.00,0.00,0.00,15.72,1.32
1941-03-07,-1.3,-9.2,-5.1,0.70,0.00,0.49,13.53,1.26
1941-03-08,-1.2,-6.7,-4.3,21.60,0.00,15.12,6.36,0.68
1941-03-09,-0.3,-5.2,-2.8,11.60,0.00,8.12,15.30,1.51
1941-03-10,-0.8,-10.7,-5.1,0.00,0.00,0.00,17.63,1.69
1941-03-11,-0.3,-12.6,-6.5,0.00,0.00,0.00,16.95,1.55
1941-03-12,1.8,-13.1,-7.3,0.00,0.00,0.00,18.40,1.67
1941-03-13,-0.3,-12.4,-6.3,0.00,0.00,0.00,14.84,1.46
1941-03-14,0.9,-10.1,-4.7,0.00,0.00,0.00,17.06,1.75
1941-03-15,4.7,-12.3,-4.0,0.00,0.00,0.00,19.26,2.16
1941-03-16,4.4,-12.9,-4.7,0.00,0.00,0.00,19.32,2.14
1941-03-17,0.1,-11.9,-6.4,0.30,0.20,0.07,16.43,1.60
1941-03-18,-4.4,-11.5,-7.7,0.00,0.00,0.00,17.97,1.49
1941-03-19,1.0,-13.3,-6.4,0.00,0.00,0.00,20.16,2.01
1941-03-20,3.7,-14.3,-5.9,0.00,0.00,0.00,20.28,2.23
1941-03-21,4.2,-13.9,-5.3,0.00,0.00,0.00,20.01,2.15
1941-03-22,1.5,-7.3,-3.2,0.00,0.00,0.00,17.38,1.79
1941-03-23,6.2,-7.7,-1.5,0.60,0.40,0.14,19.16,2.27
1941-03-24,-0.4,-5.6,-3.1,0.00,0.00,0.00,21.21,2.06
1941-03-25,2.6,-7.7,-2.6,0.00,0.00,0.00,19.52,2.01
1941-03-26,3.9,-7.3,-0.6,0.00,0.00,0.00,19.06,2.20
1941-03-27,7.2,-1.7,1.8,0.00,0.00,0.00,19.96,2.39
1941-03-28,-0.2,-3.2,-1.8,4.70,2.00,1.89,7.99,0.82
1941-03-29,2.0,-3.2,-0.5,6.10,0.20,4.13,17.70,1.84
1941-03-30,-0.2,-7.2,-3.3,13.30,0.20,9.17,8.14,0.81
1941-03-31,0.6,-4.1,-0.9,17.50,0.80,11.69,11.94,1.23
1941-04-01,-1.1,-4.5,-3.1,2.70,0.10,1.82,14.13,1.31
1941-04-02,-1.3,-4.7,-3.4,6.20,0.00,4.34,10.09,0.94
1941-04-03,1.6,-7.2,-2.6,0.00,0.00,0.00,23.27,2.32
1941-04-04,3.4,-8.0,-1.8,0.00,0.00,0.00,21.42,2.36
1941-04-05,2.2,-3.0,-0.9,5.90,1.20,3.29,7.42,0.93
1941-04-06,1.0,-2.8,-0.7,10.60,5.10,3.85,9.05,1.09
1941-04-07,1.9,-2.9,-1.0,9.30,1.00,5.81,16.08,1.74
1941-04-08,-1.2,-6.4,-3.8,0.00,0.00,0.00,20.94,1.85
1941-04-09,-2.1,-8.8,-5.5,0.00,0.00,0.00,20.53,1.82
1941-04-10,-5.5,-11.7,-8.4,0.00,0.00,0.00,19.66,1.52
1941-04-11,-4.2,-13.3,-8.4,0.00,0.00,0.00,25.30,1.99
1941-04-12,1.4,-14.7,-5.9,0.00,0.00,0.00,25.17,2.50
1941-04-13,6.0,-11.2,-1.9,0.00,0.00,0.00,24.22,2.80
1941-04-14,5.0,-7.4,-0.5,0.00,0.00,0.00,21.48,2.50
1941-04-15,1.8,-4.5,-1.3,0.00,0.00,0.00,17.89,1.97
1941-04-16,4.1,-2.9,0.6,2.40,2.00,0.28,17.64,2.14
1941-04-17,4.4,-2.4,0.4,4.70,1.10,2.52,13.51,1.65
1941-04-18,3.8,-2.4,0.4,0.80,0.00,0.56,18.86,2.19
1941-04-19,1.1,-2.8,-0.4,0.00,0.00,0.00,21.95,2.30
1941-04-20,6.1,-4.3,1.6,0.00,0.00,0.00,20.78,2.63
1941-04-21,7.2,-2.2,2.5,1.10,1.10,0.00,23.55,3.00
1941-04-22,4.7,-5.2,0.3,0.00,0.00,0.00,22.85,2.70
1941-04-23,6.6,-5.3,0.2,0.00,0.00,0.00,23.76,2.86
1941-04-24,3.7,-4.8,-0.3,0.00,0.00,0.00,18.69,2.15
1941-04-25,0.3,-3.7,-1.6,25.30,7.80,12.25,7.23,0.78
1941-04-26,2.4,-1.2,0.7,13.70,1.50,8.54,11.86,1.46
1941-04-27,1.5,-1.8,-0.3,10.50,0.20,7.21,18.78,2.02
1941-04-28,3.3,-1.3,0.6,1.30,0.70,0.42,19.49,2.19
1941-04-29,6.0,-3.1,1.8,5.50,0.00,3.85,24.52,2.96
1941-04-30,3.9,-4.6,0.4,0.00,0.00,0.00,21.93,2.48
1941-05-01,5.3,-1.9,1.3,1.40,1.40,0.00,13.80,1.75
1941-05-02,6.1,-4.5,1.7,0.00,0.00,0.00,26.28,3.25
1941-05-03,3.8,-4.4,-0.4,0.30,0.30,0.00,26.94,3.03
1941-05-04,2.1,-6.5,-2.2,0.10,0.10,0.00,26.81,2.88
1941-05-05,3.8,-7.3,-1.2,0.00,0.00,0.00,25.86,2.92
1941-05-06,3.2,-4.5,-0.7,0.00,0.00,0.00,23.59,2.64
1941-05-07,3.5,-5.6,-0.8,5.40,0.70,3.29,15.61,1.74
1941-05-08,3.3,-3.4,-0.2,0.00,0.00,0.00,23.71,2.68
1941-05-09,3.0,-3.1,-0.0,3.20,1.40,1.26,16.48,1.89
1941-05-10,4.9,-1.3,1.3,0.10,0.10,0.00,21.47,2.57
1941-05-11,6.4,-3.8,0.2,3.20,2.10,0.77,17.01,2.11
1941-05-12,3.0,-3.2,-0.6,11.80,0.20,8.12,15.54,1.82
1941-05-13,7.0,-5.6,1.1,0.30,0.00,0.21,28.38,3.45
1941-05-14,9.7,-6.6,2.9,0.00,0.00,0.00,27.15,3.58
1941-05-15,7.9,-5.1,2.7,0.00,0.00,0.00,25.41,3.20
1941-05-16,6.7,-3.0,2.0,2.80,2.80,0.00,21.74,2.72
1941-05-17,4.9,-2.3,1.1,5.10,5.00,0.07,11.83,1.45
1941-05-18,4.9,1.2,2.8,8.60,8.60,0.00,14.91,1.82
1941-05-19,8.0,-0.9,3.5,17.20,17.10,0.07,15.13,2.04
1941-05-20,4.4,-2.8,0.7,3.80,3.00,0.56,12.80,1.66
1941-05-21,5.6,-2.6,1.9,0.00,0.00,0.00,19.71,2.49
1941-05-22,9.1,-1.4,3.3,0.50,0.50,0.00,23.89,3.17
1941-05-23,8.6,-2.1,3.5,4.50,4.50,0.00,16.16,2.22
1941-05-24,5.4,-3.4,1.1,7.60,7.40,0.14,10.21,1.38
1941-05-25,6.5,-2.7,2.4,9.90,9.30,0.42,15.18,2.06
1941-05-26,5.3,0.8,3.0,9.30,9.00,0.21,18.96,2.33
1941-05-27,5.9,-0.9,1.9,17.00,16.20,0.56,16.00,1.97
1941-05-28,8.1,-1.6,2.8,7.60,7.50,0.07,16.12,2.05
1941-05-29,7.9,-2.4,2.5,4.40,4.40,0.00,22.05,2.89
1941-05-30,11.1,-5.5,3.8,0.20,0.20,0.00,29.74,4.17
1941-05-31,7.5,-1.3,3.6,4.20,4.20,0.00,16.98,2.36
1941-06-01,11.6,-3.5,5.1,0.00,0.00,0.00,25.72,3.67
1941-06-02,12.5,-1.9,6.8,0.00,0.00,0.00,24.16,3.61
1941-06-03,17.6,-0.0,9.1,0.40,0.40,0.00,26.61,4.32
1941-06-04,16.6,-3.3,8.1,0.20,0.20,0.00,25.82,4.11
1941-06-05,15.5,2.0,8.4,2.90,2.90,0.00,23.87,3.66
1941-06-06,9.5,2.1,6.2,1.20,1.20,0.00,20.37,2.93
1941-06-07,11.5,-0.1,6.3,1.50,1.50,0.00,17.66,2.68
1941-06-08,8.3,-0.7,3.8,7.00,7.00,0.00,8.93,1.37
1941-06-09,11.6,-3.3,4.7,3.00,3.00,0.00,21.14,3.03
1941-06-10,7.5,1.7,4.9,22.90,22.90,0.00,7.02,1.03
1941-06-11,8.9,3.7,5.8,8.40,8.30,0.07,11.11,1.68
1941-06-12,10.7,2.6,6.4,0.20,0.20,0.00,25.60,3.66
1941-06-13,7.6,1.7,5.0,7.30,7.30,0.00,6.19,0.97
1941-06-14,12.3,1.4,6.3,0.00,0.00,0.00,24.48,3.59
1941-06-15,12.3,3.0,7.8,0.00,0.00,0.00,27.62,4.18
1941-06-16,11.5,4.3,8.3,0.00,0.00,0.00,19.12,3.06
1941-06-17,15.8,3.4,9.4,0.00,0.00,0.00,28.02,4.52
1941-06-18,16.7,2.4,10.0,0.00,0.00,0.00,23.70,3.99
1941-06-19,18.5,1.4,11.4,0.40,0.40,0.00,25.79,4.43
1941-06-20,20.8,4.7,14.0,0.10,0.10,0.00,27.96,5.04
1941-06-21,19.0,3.5,12.8,0.00,0.00,0.00,25.19,4.41
1941-06-22,18.7,3.7,12.8,0.00,0.00,0.00,23.58,4.17
1941-06-23,19.8,4.9,12.7,0.50,0.50,0.00,25.09,4.41
1941-06-24,19.7,3.3,12.5,2.70,2.70,0.00,22.82,3.96
1941-06-25,19.0,4.1,12.5,0.30,0.30,0.00,19.66,3.49
1941-06-26,19.1,7.6,12.8,3.50,3.50,0.00,19.53,3.34
1941-06-27,18.9,5.6,12.6,1.80,1.80,0.00,18.81,3.34
1941-06-28,20.1,7.6,13.9,0.60,0.60,0.00,21.50,3.84
1941-06-29,13.4,7.2,10.3,0.10,0.10,0.00,25.94,4.02
1941-06-30,13.4,3.0,8.9,4.80,4.80,0.00,21.48,3.39
1941-07-01,15.7,0.4,9.1,0.50,0.50,0.00,23.59,3.83
1941-07-02,16.9,1.1,10.2,0.60,0.60,0.00,25.92,4.30
1941-07-03,16.9,6.3,11.4,1.40,1.40,0.00,24.53,4.06
1941-07-04,17.9,5.7,12.6,0.30,0.30,0.00,24.65,4.32
1941-07-05,18.6,6.3,12.9,0.90,0.90,0.00,24.88,4.23
1941-07-06,19.0,6.1,12.9,5.30,5.30,0.00,23.14,3.97
1941-07-07,20.5,5.7,14.1,1.00,1.00,0.00,21.82,3.96
1941-07-08,19.8,6.8,14.0,3.00,3.00,0.00,15.66,2.97
1941-07-09,17.1,8.6,12.5,9.40,9.40,0.00,18.58,3.20
1941-07-10,18.7,7.6,12.7,6.60,6.60,0.00,17.31,2.98
1941-07-11,16.8,6.3,12.0,2.70,2.70,0.00,16.33,2.78
1941-07-12,21.2,6.7,13.6,0.60,0.60,0.00,23.95,4.18
1941-07-13,20.4,7.2,13.9,0.80,0.80,0.00,20.51,3.65
1941-07-14,19.7,8.6,14.5,0.00,0.00,0.00,23.66,4.21
1941-07-15,17.9,9.6,13.4,3.00,3.00,0.00,21.14,3.60
1941-07-16,13.3,5.6,9.6,7.60,7.60,0.00,11.84,1.92
1941-07-17,12.5,3.5,7.7,0.00,0.00,0.00,23.14,3.45
1941-07-18,18.8,3.8,11.7,0.00,0.00,0.00,28.75,4.80
1941-07-19,17.6,5.1,11.7,1.80,1.80,0.00,24.04,3.96
1941-07-20,14.6,6.2,9.7,7.80,7.80,0.00,16.59,2.62
1941-07-21,16.3,3.4,10.4,0.00,0.00,0.00,21.97,3.65
1941-07-22,16.7,6.3,11.6,1.20,1.20,0.00,22.62,3.67
1941-07-23,14.4,7.6,11.2,3.00,3.00,0.00,18.18,2.87
1941-07-24,20.0,6.5,13.5,0.50,0.50,0.00,24.91,4.35
1941-07-25,23.5,7.1,16.1,0.00,0.00,0.00,27.26,4.99
1941-07-26,22.1,8.9,15.6,0.60,0.60,0.00,23.01,4.15
1941-07-27,18.9,9.0,14.3,2.60,2.60,0.00,21.05,3.69
1941-07-28,12.6,8.4,11.0,11.30,11.30,0.00,9.68,1.64
1941-07-29,16.1,6.5,10.9,8.70,8.70,0.00,18.51,3.09
1941-07-30,13.4,4.6,9.2,1.50,1.50,0.00,18.55,2.91
1941-07-31,10.0,3.1,7.1,8.10,8.10,0.00,10.26,1.60
1941-08-01,13.5,0.6,7.6,0.00,0.00,0.00,22.01,3.32
1941-08-02,15.9,2.4,9.4,2.40,2.40,0.00,20.30,3.21
1941-08-03,16.8,4.2,11.6,0.60,0.60,0.00,21.70,3.61
1941-08-04,14.6,6.5,10.0,3.00,3.00,0.00,16.86,2.62
1941-08-05,15.4,5.2,10.2,0.00,0.00,0.00,24.38,3.84
1941-08-06,10.7,2.6,8.0,5.30,5.30,0.00,23.41,3.35
1941-08-07,8.9,1.7,5.6,1.00,1.00,0.00,22.38,3.03
1941-08-08,10.7,1.8,6.2,2.90,2.90,0.00,20.88,2.95
1941-08-09,11.3,4.0,6.9,8.80,8.70,0.07,12.72,1.88
1941-08-10,14.3,-0.1,7.4,0.40,0.40,0.00,20.19,3.13
1941-08-11,18.4,5.5,12.5,0.00,0.00,0.00,20.75,3.57
1941-08-12,16.7,5.1,10.9,2.70,2.70,0.00,19.16,3.15
1941-08-13,12.9,6.6,9.5,7.80,7.80,0.00,10.00,1.71
1941-08-14,18.0,2.9,11.2,0.00,0.00,0.00,22.70,3.80
1941-08-15,16.9,5.9,12.2,0.50,0.50,0.00,20.03,3.32
1941-08-16,16.3,6.2,11.0,1.20,1.20,0.00,22.95,3.64
1941-08-17,16.3,4.3,10.8,1.10,1.10,0.00,20.06,3.22
1941-08-18,17.4,4.0,11.8,1.30,1.30,0.00,21.50,3.49
1941-08-19,15.2,6.2,11.1,0.40,0.40,0.00,21.65,3.41
1941-08-20,12.3,5.1,8.7,15.20,15.20,0.00,13.43,2.02
1941-08-21,13.9,4.7,8.9,4.00,4.00,0.00,19.40,3.00
1941-08-22,13.4,4.6,9.6,0.10,0.10,0.00,17.77,2.79
1941-08-23,16.4,3.0,10.2,0.00,0.00,0.00,19.46,3.11
1941-08-24,17.7,4.8,11.9,0.40,0.40,0.00,20.37,3.30
1941-08-25,19.9,6.0,13.1,0.00,0.00,0.00,23.29,4.03
1941-08-26,18.2,8.3,12.9,0.40,0.40,0.00,19.18,3.25
1941-08-27,17.4,6.5,12.2,1.00,1.00,0.00,20.75,3.40
1941-08-28,16.4,7.4,11.5,0.00,0.00,0.00,16.10,2.64
1941-08-29,15.6,5.9,10.5,7.50,7.50,0.00,12.92,2.18
1941-08-30,11.7,3.6,8.1,2.70,2.70,0.00,19.02,2.85
1941-08-31,9.0,2.4,5.5,0.30,0.30,0.00,18.50,2.52
1941-09-01,10.8,1.4,5.3,0.00,0.00,0.00,20.25,2.87
1941-09-02,15.1,-3.4,6.6,0.00,0.00,0.00,23.09,3.56
1941-09-03,18.5,-2.7,9.3,0.00,0.00,0.00,21.97,3.66
1941-09-04,20.0,1.9,12.1,0.00,0.00,0.00,21.93,3.75
1941-09-05,18.1,3.5,11.9,0.00,0.00,0.00,20.24,3.36
1941-09-06,18.7,3.7,12.2,0.00,0.00,0.00,19.40,3.34
1941-09-07,18.0,4.8,10.9,3.30,3.30,0.00,14.03,2.40
1941-09-08,13.3,5.6,9.5,0.00,0.00,0.00,17.75,2.87
1941-09-09,13.1,-0.2,7.3,0.00,0.00,0.00,18.14,2.91
1941-09-10,13.8,1.5,7.8,0.00,0.00,0.00,14.60,2.30
1941-09-11,12.5,1.4,7.2,0.10,0.10,0.00,18.25,2.72
1941-09-12,11.6,2.6,7.0,0.10,0.10,0.00,18.07,2.74
1941-09-13,10.0,0.0,3.5,0.00,0.00,0.00,18.66,2.60
1941-09-14,10.7,-0.7,4.6,0.00,0.00,0.00,15.83,2.38
1941-09-15,10.3,1.3,5.2,0.50,0.50,0.00,15.01,2.17
1941-09-16,9.4,-4.0,3.3,0.00,0.00,0.00,19.38,2.62
1941-09-17,13.2,-3.9,5.4,0.00,0.00,0.00,19.87,2.92
1941-09-18,15.5,-2.3,7.2,0.00,0.00,0.00,19.21,2.92
1941-09-19,10.4,1.8,6.0,0.00,0.00,0.00,14.18,2.01
1941-09-20,11.7,3.5,7.2,0.00,0.00,0.00,13.29,1.99
1941-09-21,12.9,3.4,7.8,0.00,0.00,0.00,16.02,2.37
1941-09-22,14.2,1.5,8.1,0.40,0.40,0.00,16.76,2.57
1941-09-23,16.0,0.4,9.0,0.00,0.00,0.00,18.07,2.85
1941-09-24,14.2,1.5,8.7,0.00,0.00,0.00,18.13,2.76
1941-09-25,16.4,0.9,9.3,0.00,0.00,0.00,17.30,2.75
1941-09-26,14.6,2.1,8.7,0.80,0.80,0.00,14.70,2.25
1941-09-27,9.6,3.4,6.1,13.70,13.70,0.00,5.98,0.92
1941-09-28,9.8,3.2,6.1,3.20,3.20,0.00,10.21,1.45
1941-09-29,11.7,-0.0,5.6,1.30,1.30,0.00,10.98,1.64
1941-09-30,7.8,4.0,5.7,13.30,13.30,0.00,3.25,0.57
1941-10-01,8.4,2.1,5.0,5.90,5.90,0.00,7.23,1.03
1941-10-02,9.1,-1.6,4.2,0.00,0.00,0.00,11.37,1.56
1941-10-03,9.0,1.0,5.2,0.00,0.00,0.00,6.61,0.99
1941-10-04,10.0,5.5,7.4,0.00,0.00,0.00,11.49,1.59
1941-10-05,11.6,2.0,7.2,0.00,0.00,0.00,14.87,2.10
1941-10-06,11.2,1.2,7.1,0.50,0.50,0.00,14.16,1.99
1941-10-07,10.2,3.9,7.2,1.10,1.10,0.00,11.67,1.61
1941-10-08,12.0,5.0,8.4,0.00,0.00,0.00,11.44,1.72
1941-10-09,12.8,2.6,8.1,0.00,0.00,0.00,13.92,2.06
1941-10-10,14.8,2.2,9.0,0.60,0.60,0.00,11.75,1.93
1941-10-11,10.8,4.8,7.6,0.70,0.70,0.00,11.16,1.59
1941-10-12,5.9,-5.2,1.6,0.50,0.50,0.00,14.21,1.70
1941-10-13,8.4,-7.9,0.2,0.00,0.00,0.00,14.86,2.04
1941-10-14,6.5,-5.5,0.9,0.00,0.00,0.00,9.98,1.41
1941-10-15,7.6,-1.3,1.6,0.10,0.10,0.00,11.58,1.57
1941-10-16,8.1,-3.3,2.5,0.00,0.00,0.00,13.79,1.78
1941-10-17,8.6,-1.4,3.4,0.00,0.00,0.00,13.27,1.75
1941-10-18,9.0,0.1,4.6,0.00,0.00,0.00,9.65,1.45
1941-10-19,8.4,0.0,4.5,2.80,2.10,0.49,10.27,1.38
1941-10-20,12.4,1.2,6.8,0.10,0.10,0.00,12.57,1.81
1941-10-21,13.0,1.4,6.8,0.00,0.00,0.00,12.89,1.91
1941-10-22,7.3,-2.1,2.3,0.00,0.00,0.00,12.10,1.61
1941-10-23,0.3,-3.7,-1.8,0.70,0.00,0.49,4.73,0.74
1941-10-24,-1.8,-4.5,-3.5,1.30,0.00,0.91,6.01,0.85
1941-10-25,-1.0,-7.1,-4.2,0.00,0.00,0.00,11.55,1.22
1941-10-26,-0.8,-7.0,-4.3,0.00,0.00,0.00,7.34,0.83
1941-10-27,-1.2,-6.6,-4.3,0.00,0.00,0.00,9.60,1.00
1941-10-28,-1.7,-7.7,-4.9,0.20,0.00,0.14,7.84,0.78
1941-10-29,0.9,-6.2,-3.4,0.70,0.00,0.49,10.55,1.07
1941-10-30,-5.3,-10.7,-8.3,6.60,0.00,4.62,4.06,0.42
1941-10-31,-7.0,-14.5,-10.6,0.00,0.00,0.00,10.42,0.67
1941-11-01,-4.8,-12.0,-8.6,1.00,0.00,0.70,10.06,0.75
1941-11-02,-5.5,-13.9,-9.2,2.20,0.00,1.54,7.03,0.53
1941-11-03,-4.0,-12.8,-7.6,3.70,0.00,2.59,5.03,0.46
1941-11-04,-4.9,-16.1,-9.8,0.00,0.00,0.00,9.94,0.71
1941-11-05,-5.4,-19.1,-12.3,0.20,0.00,0.14,7.13,0.55
1941-11-06,-6.8,-14.8,-10.2,0.00,0.00,0.00,9.64,0.66
1941-11-07,1.8,-13.9,-6.3,0.00,0.00,0.00,8.36,0.81
1941-11-08,1.2,-11.9,-5.1,0.00,0.00,0.00,9.42,0.83
1941-11-09,0.6,-17.1,-8.6,0.00,0.00,0.00,9.83,0.78
1941-11-10,1.1,-11.3,-3.9,2.30,0.00,1.61,5.66,0.58
1941-11-11,4.1,-2.6,0.9,4.80,4.70,0.07,3.42,0.46
1941-11-12,1.9,0.4,1.2,15.40,15.00,0.28,2.30,0.31
1941-11-13,3.3,0.8,1.8,15.40,15.10,0.21,2.18,0.34
1941-11-14,1.6,-3.7,-0.0,9.20,3.20,4.20,3.13,0.37
1941-11-15,-2.0,-6.1,-4.1,1.20,0.00,0.84,5.38,0.48
1941-11-16,-0.7,-7.5,-3.8,0.60,0.00,0.42,4.90,0.48
1941-11-17,1.6,-11.7,-3.8,0.50,0.00,0.35,8.09,0.73
