time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2011-01-12,8.1,-2.2,2.5,0.00,0.00,0.00,5.26,0.56
2011-01-13,10.2,-1.6,3.0,0.00,0.00,0.00,6.10,0.71
2011-01-14,9.5,-1.1,3.1,0.00,0.00,0.00,5.88,0.63
2011-01-15,10.8,-0.2,4.1,0.00,0.00,0.00,6.12,0.73
2011-01-16,10.3,-1.0,3.3,0.00,0.00,0.00,6.38,0.77
2011-01-17,9.2,-1.7,2.6,0.00,0.00,0.00,6.12,0.70
2011-01-18,7.9,-2.3,2.3,0.00,0.00,0.00,6.29,0.68
2011-01-19,6.5,-1.2,2.0,0.10,0.10,0.00,4.63,0.54
2011-01-20,4.7,-2.6,0.8,11.70,10.40,0.91,6.08,0.61
2011-01-21,5.3,-3.6,0.1,0.00,0.00,0.00,6.10,0.77
2011-01-22,4.6,-4.4,-0.2,0.00,0.00,0.00,8.24,0.82
2011-01-23,4.0,-2.8,0.7,0.00,0.00,0.00,8.37,0.79
2011-01-24,7.0,-4.2,0.5,0.00,0.00,0.00,8.46,0.96
2011-01-25,4.9,-3.5,1.2,0.00,0.00,0.00,8.15,0.79
2011-01-26,6.2,-3.1,0.9,0.00,0.00,0.00,7.91,0.81
2011-01-27,5.7,-0.2,3.0,1.20,1.20,0.00,5.91,0.68
2011-01-28,5.5,-1.2,2.3,0.10,0.10,0.00,6.65,0.73
2011-01-29,3.6,-0.2,1.7,0.00,0.00,0.28,7.34,0.74
2011-01-30,2.8,-0.6,0.9,3.50,1.80,1.40,2.70,0.35
2011-01-31,7.8,-0.8,3.4,1.30,1.30,0.00,7.49,0.83
2011-02-01,7.7,-0.7,3.0,0.00,0.00,0.00,7.08,0.79
2011-02-02,8.1,-3.2,1.6,0.00,0.00,0.00,8.67,0.97
2011-02-03,7.0,-3.6,0.8,0.00,0.00,0.00,8.56,0.92
2011-02-04,10.1,-3.7,2.3,0.00,0.00,0.00,9.75,1.18
2011-02-05,13.3,-2.4,4.0,0.00,0.00,0.00,9.70,1.26
2011-02-06,12.6,-2.6,3.9,0.00,0.00,0.00,9.31,1.19
2011-02-07,13.5,-2.5,4.7,0.00,0.00,0.00,9.50,1.27
2011-02-08,10.9,-2.0,4.4,0.00,0.00,0.00,9.83,1.19
2011-02-09,10.8,-2.4,4.0,0.00,0.00,0.00,8.86,1.09
2011-02-10,11.0,-2.3,3.5,0.00,0.00,0.00,10.36,1.24
2011-02-11,10.3,-1.4,3.7,0.00,0.00,0.00,9.71,1.10
2011-02-12,11.3,0.3,5.9,0.00,0.00,0.00,9.93,1.20
2011-02-13,9.8,4.8,7.2,0.00,0.00,0.00,5.95,0.77
2011-02-14,9.6,2.8,6.5,0.00,0.00,0.00,5.48,0.74
2011-02-15,8.3,3.2,5.8,9.20,9.20,0.00,3.24,0.50
2011-02-16,6.7,4.4,5.8,22.50,22.50,0.00,1.28,0.35
2011-02-17,8.2,4.1,5.8,6.20,6.20,0.00,4.74,0.67
2011-02-18,11.3,2.7,6.6,0.60,0.60,0.00,10.12,1.32
2011-02-19,11.7,-1.5,4.9,0.00,0.00,0.00,11.65,1.46
2011-02-20,6.8,1.3,4.3,6.10,6.10,0.00,3.01,0.45
2011-02-21,7.8,2.6,5.2,0.00,0.00,0.00,6.26,0.83
2011-02-22,6.6,1.1,3.5,0.30,0.30,0.00,7.77,0.92
2011-02-23,6.3,-3.1,1.7,2.10,0.10,1.54,12.05,1.27
2011-02-24,7.1,-4.1,1.2,0.20,0.00,0.28,12.78,1.40
2011-02-25,6.9,-3.1,1.7,0.00,0.00,0.00,12.75,1.45
2011-02-26,7.8,-0.3,3.5,0.00,0.00,0.00,12.84,1.40
2011-02-27,4.2,1.0,3.0,8.60,7.70,0.63,4.31,0.50
2011-02-28,6.6,1.5,3.8,11.80,10.00,1.26,5.33,0.67
2011-03-01,10.4,1.4,5.8,2.60,2.60,0.00,11.43,1.53
2011-03-02,5.5,0.4,2.9,0.70,0.30,0.28,10.72,1.20
2011-03-03,4.0,-0.5,1.8,2.10,1.90,0.21,5.21,0.65
2011-03-04,10.3,-1.2,4.8,0.60,0.60,0.00,12.45,1.55
2011-03-05,11.3,1.1,6.3,0.00,0.00,0.00,13.19,1.64
2011-03-06,14.2,-2.1,5.9,0.00,0.00,0.00,15.66,2.12
2011-03-07,5.7,1.9,4.3,0.00,0.00,0.00,8.32,1.47
2011-03-08,5.9,0.3,3.2,0.00,0.00,0.00,13.06,1.56
2011-03-09,8.9,-1.4,3.5,0.00,0.00,0.00,16.34,1.84
2011-03-10,11.4,-2.1,4.5,0.00,0.00,0.00,16.04,1.98
2011-03-11,11.2,-1.6,5.6,0.00,0.00,0.00,11.08,1.46
2011-03-12,10.7,6.0,8.4,0.50,0.50,0.00,6.93,1.12
2011-03-13,8.5,5.5,7.1,18.70,18.70,0.00,2.50,0.57
2011-03-14,12.0,3.9,8.3,1.80,1.80,0.00,8.23,1.22
2011-03-15,12.4,5.7,9.0,4.90,4.90,0.00,5.26,0.94
2011-03-16,10.5,8.8,9.7,45.00,45.00,0.00,1.20,0.51
2011-03-17,11.4,6.1,9.1,2.80,2.80,0.00,7.02,1.04
2011-03-18,18.8,3.0,10.2,0.00,0.00,0.00,17.61,2.74
2011-03-19,14.9,4.9,9.2,13.30,13.30,0.00,12.95,1.90
2011-03-20,12.5,5.8,8.9,9.30,9.30,0.00,14.99,2.05
2011-03-21,10.7,4.8,7.4,0.40,0.40,0.00,14.49,1.99
2011-03-22,13.1,1.0,7.6,0.00,0.00,0.00,18.65,2.48
2011-03-23,15.9,0.3,8.7,0.00,0.00,0.00,19.17,2.72
2011-03-24,17.6,1.5,10.3,0.00,0.00,0.00,19.51,2.96
2011-03-25,17.5,2.5,10.2,0.00,0.00,0.00,19.15,3.06
2011-03-26,15.4,2.8,9.3,0.00,0.00,0.00,15.68,2.30
2011-03-27,13.5,4.7,9.3,3.60,3.60,0.00,11.03,1.66
2011-03-28,13.8,9.3,10.9,3.70,3.70,0.00,11.88,1.76
2011-03-29,15.5,7.4,11.6,0.00,0.00,0.00,16.73,2.49
2011-03-30,16.3,4.3,10.7,0.00,0.00,0.00,17.43,2.64
2011-03-31,17.7,2.9,11.3,0.00,0.00,0.00,18.60,2.87
2011-04-01,20.5,4.2,13.2,0.00,0.00,0.00,20.46,3.32
2011-04-02,20.1,6.6,14.0,0.00,0.00,0.00,18.34,2.99
2011-04-03,20.7,5.8,14.0,0.00,0.00,0.00,20.69,3.37
2011-04-04,20.5,7.0,14.4,0.00,0.00,0.00,17.80,3.30
2011-04-05,17.5,5.9,12.4,0.50,0.50,0.00,19.67,3.03
2011-04-06,19.8,6.4,13.5,0.00,0.00,0.00,21.72,3.45
2011-04-07,23.6,6.5,15.5,0.00,0.00,0.00,21.92,3.91
2011-04-08,25.5,9.9,18.0,0.00,0.00,0.00,22.47,4.28
2011-04-09,28.2,8.7,18.6,0.00,0.00,0.00,22.85,5.05
2011-04-10,22.0,10.3,17.4,0.00,0.00,0.00,22.43,4.37
2011-04-11,21.5,8.9,16.4,0.00,0.00,0.00,21.50,3.72
2011-04-12,23.3,7.8,15.9,1.00,1.00,0.00,20.57,4.52
2011-04-13,17.0,4.9,11.5,0.30,0.30,0.00,22.75,4.32
2011-04-14,13.2,6.3,9.9,0.00,0.00,0.00,13.05,2.53
2011-04-15,13.9,4.4,9.4,0.30,0.30,0.00,19.89,2.86
2011-04-16,14.6,3.2,9.9,0.00,0.00,0.00,16.91,2.73
2011-04-17,15.9,7.8,11.8,0.00,0.00,0.00,18.80,3.05
2011-04-18,17.7,4.2,11.7,0.00,0.00,0.00,22.00,3.54
2011-04-19,18.7,4.6,12.4,0.00,0.00,0.00,21.52,3.57
2011-04-20,19.9,6.0,13.7,0.00,0.00,0.00,21.75,3.75
2011-04-21,20.3,6.6,14.7,0.00,0.00,0.00,20.63,3.64
2011-04-22,20.0,8.0,14.8,0.00,0.00,0.00,21.02,3.79
2011-04-23,17.0,9.4,13.6,2.40,2.40,0.00,13.26,2.37
2011-04-24,21.0,8.2,15.2,0.00,0.00,0.00,20.15,3.45
2011-04-25,20.4,12.9,16.5,1.10,1.10,0.00,19.76,3.40
2011-04-26,20.2,10.6,15.2,3.00,3.00,0.00,20.26,3.45
2011-04-27,18.9,8.2,14.0,2.10,2.10,0.00,21.40,3.60
2011-04-28,18.4,11.6,14.5,1.70,1.70,0.00,20.72,3.41
2011-04-29,17.7,7.9,12.9,0.80,0.80,0.00,18.00,2.93
2011-04-30,17.8,7.4,13.3,0.00,0.00,0.00,20.56,3.35
2011-05-01,21.0,7.1,14.9,0.00,0.00,0.00,24.58,4.15
2011-05-02,20.4,8.9,15.3,3.20,3.20,0.00,20.24,3.52
2011-05-03,21.5,10.6,16.1,1.70,1.70,0.00,19.14,3.46
2011-05-04,17.4,10.2,14.0,6.50,6.50,0.00,21.87,3.42
2011-05-05,18.1,9.5,13.7,0.00,0.00,0.00,20.51,3.71
2011-05-06,18.8,6.7,13.7,0.00,0.00,0.00,22.42,3.78
2011-05-07,22.5,6.4,15.5,0.00,0.00,0.00,26.37,4.64
2011-05-08,25.7,8.1,18.0,0.50,0.50,0.00,26.17,5.31
2011-05-09,17.9,11.9,14.5,0.00,0.00,0.00,12.87,2.77
2011-05-10,22.5,9.9,16.9,0.00,0.00,0.00,25.36,4.56
2011-05-11,26.2,9.8,19.1,0.00,0.00,0.00,24.94,4.96
2011-05-12,25.6,13.1,20.6,0.00,0.00,0.00,22.55,4.51
2011-05-13,24.2,11.8,19.1,4.00,4.00,0.00,21.67,4.13
2011-05-14,22.5,13.1,18.2,1.90,1.90,0.00,18.03,3.53
2011-05-15,18.1,12.5,15.0,6.00,6.00,0.00,18.77,3.20
2011-05-16,22.0,5.2,14.6,0.00,0.00,0.00,27.42,4.60
2011-05-17,22.7,7.3,16.3,0.00,0.00,0.00,26.60,4.71
2011-05-18,23.3,12.2,18.2,0.20,0.20,0.00,23.47,4.50
2011-05-19,24.7,9.9,18.7,0.00,0.00,0.00,25.12,4.84
2011-05-20,26.4,10.9,20.2,0.00,0.00,0.00,25.06,5.04
2011-05-21,27.0,10.8,20.5,0.30,0.30,0.00,26.05,5.20
2011-05-22,27.4,12.5,20.9,0.10,0.10,0.00,25.66,5.03
2011-05-23,28.8,13.0,21.9,0.00,0.00,0.00,25.80,5.30
2011-05-24,29.4,14.8,22.7,0.00,0.00,0.00,25.83,5.32
2011-05-25,28.5,14.6,22.4,0.00,0.00,0.00,22.59,4.99
2011-05-26,28.5,15.4,22.9,0.00,0.00,0.00,23.64,5.01
2011-05-27,22.4,15.1,19.3,26.80,26.80,0.00,14.26,2.87
2011-05-28,22.4,9.9,17.1,0.20,0.20,0.00,28.56,5.22
2011-05-29,23.8,11.6,18.3,0.00,0.00,0.00,25.67,4.79
2011-05-30,25.9,11.3,19.9,0.00,0.00,0.00,27.84,5.40
2011-05-31,24.3,15.0,20.2,0.60,0.60,0.00,17.70,3.82
2011-06-01,20.0,16.2,17.8,18.80,18.80,0.00,8.87,1.77
2011-06-02,24.1,12.2,19.0,1.40,1.40,0.00,20.94,3.88
2011-06-03,25.0,13.8,19.3,2.20,2.20,0.00,20.34,3.80
2011-06-04,24.0,13.6,19.1,3.30,3.30,0.00,19.54,3.57
2011-06-05,22.3,13.5,17.9,12.40,12.40,0.00,17.29,3.20
2011-06-06,21.0,14.2,17.6,11.90,11.90,0.00,20.65,3.57
2011-06-07,18.2,12.6,15.9,13.40,13.40,0.00,6.01,1.23
2011-06-08,19.7,14.1,16.7,8.70,8.70,0.00,15.93,2.72
2011-06-09,20.6,13.1,17.0,6.00,6.00,0.00,17.99,3.12
2011-06-10,21.5,12.9,17.4,2.90,2.90,0.00,19.75,3.42
2011-06-11,22.1,13.7,18.2,4.60,4.60,0.00,23.29,3.95
2011-06-12,22.4,12.3,18.3,0.90,0.90,0.00,22.81,3.99
2011-06-13,21.5,15.6,18.4,2.50,2.50,0.00,15.81,2.84
2011-06-14,24.3,11.8,18.9,1.30,1.30,0.00,25.73,4.62
2011-06-15,25.3,13.3,20.5,0.00,0.00,0.00,25.18,4.70
2011-06-16,25.4,15.6,21.2,0.00,0.00,0.00,20.51,3.98
2011-06-17,23.4,17.8,20.5,0.70,0.70,0.00,15.11,3.01
2011-06-18,23.9,15.6,20.0,4.30,4.30,0.00,17.26,3.38
2011-06-19,25.2,11.1,19.1,2.30,2.30,0.00,29.52,5.59
2011-06-20,23.4,12.3,18.8,0.00,0.00,0.00,22.81,4.08
2011-06-21,25.9,13.4,20.7,0.00,0.00,0.00,21.68,4.12
2011-06-22,25.7,16.8,22.0,0.00,0.00,0.00,20.39,3.94
2011-06-23,22.9,16.5,20.1,4.50,4.50,0.00,14.35,2.74
2011-06-24,25.1,14.8,20.1,2.10,2.10,0.00,26.58,4.88
2011-06-25,24.1,13.1,19.9,5.10,5.10,0.00,26.49,4.80
2011-06-26,27.0,15.0,21.4,0.00,0.00,0.00,28.02,5.29
2011-06-27,27.7,17.7,22.8,0.00,0.00,0.00,26.25,5.09
2011-06-28,29.7,17.2,24.2,0.00,0.00,0.00,25.85,5.14
2011-06-29,29.4,21.8,25.1,2.40,2.40,0.00,22.09,4.74
2011-06-30,27.3,18.8,23.1,4.90,4.90,0.00,25.41,4.98
2011-07-01,22.9,15.9,19.2,10.00,10.00,0.00,21.96,3.89
2011-07-02,20.8,13.2,17.7,0.90,0.90,0.00,20.87,3.98
2011-07-03,25.3,11.8,19.7,0.00,0.00,0.00,27.65,5.20
2011-07-04,26.5,13.7,21.2,2.60,2.60,0.00,22.88,4.61
2011-07-05,26.6,16.8,21.8,4.90,4.90,0.00,23.67,4.52
2011-07-06,27.5,19.3,23.3,0.00,0.00,0.00,22.50,4.44
2011-07-07,25.8,18.3,22.1,1.10,1.10,0.00,18.54,3.63
2011-07-08,27.4,16.8,22.7,0.00,0.00,0.00,23.32,4.64
2011-07-09,27.5,17.8,23.2,0.00,0.00,0.00,22.53,4.42
2011-07-10,29.1,17.8,23.8,0.40,0.40,0.00,22.71,4.70
2011-07-11,30.3,17.1,24.3,0.00,0.00,0.00,26.37,5.25
2011-07-12,29.6,19.4,24.9,0.80,0.80,0.00,20.75,4.41
2011-07-13,28.2,20.1,23.4,30.40,30.40,0.00,14.98,3.10
2011-07-14,26.1,18.2,22.1,15.90,15.90,0.00,21.11,4.02
2011-07-15,26.3,16.4,22.4,1.40,1.40,0.00,24.52,4.85
2011-07-16,23.8,19.0,21.3,0.00,0.00,0.00,19.31,3.70
2011-07-17,24.8,15.5,20.0,2.60,2.60,0.00,15.43,3.24
2011-07-18,23.2,16.4,19.7,2.50,2.50,0.00,20.68,3.75
2011-07-19,21.9,14.2,17.7,6.90,6.90,0.00,12.83,2.45
2011-07-20,24.9,13.2,19.1,1.50,1.50,0.00,26.98,5.36
2011-07-21,24.7,11.8,19.1,0.50,0.50,0.00,26.90,5.20
2011-07-22,25.5,12.2,20.0,0.00,0.00,0.00,26.16,5.03
2011-07-23,22.9,17.1,19.5,10.70,10.70,0.00,23.02,4.14
2011-07-24,23.8,14.0,18.5,10.60,10.60,0.00,26.11,4.63
2011-07-25,22.2,10.5,17.4,1.10,1.10,0.00,24.16,4.25
2011-07-26,22.7,13.4,18.3,0.00,0.00,0.00,23.08,4.02
2011-07-27,22.6,14.4,18.7,1.10,1.10,0.00,15.88,3.05
2011-07-28,24.1,14.6,19.4,1.00,1.00,0.00,23.12,4.10
2011-07-29,25.9,12.8,20.3,0.00,0.00,0.00,25.60,4.70
2011-07-30,26.5,13.5,20.9,0.80,0.80,0.00,23.60,4.66
2011-07-31,25.4,17.0,21.3,1.40,1.40,0.00,21.63,4.01
2011-08-01,25.7,15.7,21.4,0.60,0.60,0.00,20.69,3.90
2011-08-02,28.3,17.0,23.0,0.00,0.00,0.00,23.53,4.59
2011-08-03,28.5,18.3,23.4,0.00,0.00,0.00,20.72,4.19
2011-08-04,29.4,16.5,23.2,0.00,0.00,0.00,24.71,4.84
2011-08-05,27.1,18.9,22.8,6.50,6.50,0.00,15.13,3.08
2011-08-06,25.5,19.1,22.1,7.90,7.90,0.00,15.47,3.02
2011-08-07,25.1,20.0,22.1,4.90,4.90,0.00,14.13,2.80
2011-08-08,25.1,18.9,21.4,3.00,3.00,0.00,15.08,2.99
2011-08-09,24.2,13.9,19.7,0.00,0.00,0.00,21.61,4.38
2011-08-10,25.0,12.7,19.0,0.00,0.00,0.00,26.12,4.90
2011-08-11,25.0,13.1,19.7,0.00,0.00,0.00,23.56,4.30
2011-08-12,26.8,13.6,20.8,0.00,0.00,0.00,23.57,4.41
2011-08-13,27.3,16.0,22.0,0.00,0.00,0.00,21.12,4.05
2011-08-14,28.2,16.5,22.9,0.00,0.00,0.00,20.84,4.09
2011-08-15,26.6,19.2,22.5,13.20,13.20,0.00,19.01,3.62
2011-08-16,27.7,17.1,22.8,0.00,0.00,0.00,19.90,3.97
2011-08-17,29.0,18.9,23.8,0.00,0.00,0.00,19.15,3.98
2011-08-18,30.0,18.8,24.7,0.00,0.00,0.00,20.17,4.08
2011-08-19,31.8,19.3,25.7,0.00,0.00,0.00,22.90,4.87
2011-08-20,32.3,18.0,25.7,0.00,0.00,0.00,23.19,4.83
2011-08-21,33.3,19.9,26.9,0.00,0.00,0.00,22.90,4.80
2011-08-22,33.9,20.6,27.4,0.00,0.00,0.00,21.82,4.90
2011-08-23,33.2,20.7,27.3,0.00,0.00,0.00,20.06,4.39
2011-08-24,33.3,19.1,27.1,0.00,0.00,0.00,22.85,5.02
2011-08-25,32.4,18.7,27.0,0.00,0.00,0.00,22.76,5.07
2011-08-26,31.5,18.3,25.8,0.30,0.30,0.00,20.27,4.82
2011-08-27,25.7,18.8,21.8,7.00,7.00,0.00,18.31,4.18
2011-08-28,26.8,12.7,20.5,0.00,0.00,0.00,22.59,4.64
2011-08-29,27.5,14.4,21.2,0.00,0.00,0.00,21.01,4.03
2011-08-30,27.1,15.5,21.3,0.00,0.00,0.00,18.95,3.72
2011-08-31,26.8,17.2,22.0,0.00,0.00,0.00,17.10,3.34
2011-09-01,26.1,17.6,22.0,0.00,0.00,0.00,12.69,2.69
2011-09-02,28.0,16.3,22.6,0.00,0.00,0.00,14.93,3.06
2011-09-03,28.0,18.6,22.9,11.30,11.30,0.00,11.72,2.62
2011-09-04,22.7,19.5,21.1,26.50,26.50,0.00,4.46,1.01
2011-09-05,25.2,18.1,20.7,22.70,22.70,0.00,15.94,2.91
2011-09-06,22.9,14.7,19.5,0.50,0.50,0.00,12.36,2.31
2011-09-07,24.5,13.9,19.5,0.00,0.00,0.00,18.37,3.34
2011-09-08,26.2,14.2,20.3,0.00,0.00,0.00,19.07,3.49
2011-09-09,26.7,14.7,20.9,0.00,0.00,0.00,19.97,3.76
2011-09-10,26.1,18.0,21.9,0.20,0.20,0.00,13.40,2.54
2011-09-11,25.8,19.2,22.4,0.00,0.00,0.00,14.98,2.84
2011-09-12,25.5,18.3,22.4,0.20,0.20,0.00,16.41,3.08
2011-09-13,26.7,15.2,21.6,0.00,0.00,0.00,16.04,3.05
2011-09-14,27.0,15.6,21.5,0.00,0.00,0.00,16.15,3.13
2011-09-15,26.7,16.1,21.5,0.00,0.00,0.00,17.19,3.23
2011-09-16,26.1,17.0,21.7,0.00,0.00,0.00,14.43,2.77
2011-09-17,25.1,18.7,21.5,0.10,0.10,0.00,13.17,2.61
2011-09-18,20.7,16.6,18.1,30.00,30.00,0.00,4.96,0.88
2011-09-19,17.7,11.8,14.6,13.10,13.10,0.00,11.74,2.49
2011-09-20,22.3,9.6,16.2,0.00,0.00,0.00,18.67,3.50
2011-09-21,23.8,9.2,16.5,0.00,0.00,0.00,18.29,3.22
2011-09-22,24.4,12.1,17.8,0.00,0.00,0.00,17.60,3.10
2011-09-23,22.7,13.3,18.1,0.00,0.00,0.00,13.26,2.36
2011-09-24,22.7,14.0,18.3,0.00,0.00,0.00,12.97,2.32
2011-09-25,23.4,13.6,18.4,0.00,0.00,0.00,14.26,2.51
2011-09-26,24.0,12.6,18.4,0.00,0.00,0.00,15.38,2.72
2011-09-27,24.6,12.8,18.6,0.00,0.00,0.00,15.92,2.81
2011-09-28,24.1,13.9,18.7,0.00,0.00,0.00,14.31,2.55
2011-09-29,23.7,13.1,18.4,0.00,0.00,0.00,15.29,2.65
2011-09-30,23.4,13.0,17.8,0.00,0.00,0.00,14.33,2.44
2011-10-01,25.0,12.7,18.5,0.00,0.00,0.00,15.58,2.75
2011-10-02,24.7,12.5,18.4,0.00,0.00,0.00,15.05,2.63
2011-10-03,24.7,13.5,18.8,0.00,0.00,0.00,14.32,2.55
2011-10-04,24.7,12.5,18.4,0.00,0.00,0.00,14.70,2.64
2011-10-05,25.0,12.1,18.5,0.00,0.00,0.00,14.70,2.61
2011-10-06,23.2,13.5,18.4,0.00,0.00,0.00,11.69,2.20
2011-10-07,19.1,9.6,15.7,19.50,19.50,0.00,14.19,3.26
2011-10-08,17.3,6.0,11.5,0.00,0.00,0.00,15.04,3.15
2011-10-09,17.2,6.4,11.5,0.00,0.00,0.00,15.35,2.79
2011-10-10,17.4,7.1,12.1,0.00,0.00,0.00,12.70,2.15
2011-10-11,23.1,9.6,15.3,0.00,0.00,0.00,14.25,2.37
2011-10-12,24.2,9.3,16.3,0.00,0.00,0.00,13.85,2.57
2011-10-13,20.3,9.6,15.6,3.70,3.70,0.00,12.26,2.00
2011-10-14,14.6,10.1,12.8,2.10,2.10,0.00,7.32,1.57
2011-10-15,12.5,8.5,10.3,0.00,0.00,0.00,8.11,1.51
2011-10-16,13.8,4.6,9.1,0.00,0.00,0.00,12.59,1.85
2011-10-17,13.5,7.0,9.6,0.00,0.00,0.00,11.87,1.63
2011-10-18,15.0,7.0,10.2,0.00,0.00,0.00,12.54,1.74
2011-10-19,14.1,7.2,11.2,6.50,6.50,0.00,4.44,0.85
2011-10-20,14.7,7.3,10.3,5.50,5.50,0.00,7.05,1.09
2011-10-21,12.5,3.0,7.8,0.10,0.10,0.00,11.82,1.61
2011-10-22,11.3,6.1,8.5,0.00,0.00,0.00,8.51,1.23
2011-10-23,11.2,6.3,8.3,0.00,0.00,0.00,9.39,1.31
2011-10-24,10.6,6.6,8.5,1.30,1.30,0.00,4.75,0.84
2011-10-25,10.3,8.0,9.1,41.90,41.90,0.00,0.57,0.27
2011-10-26,14.4,9.6,11.4,1.30,1.30,0.00,5.74,0.88
2011-10-27,14.3,7.0,11.0,0.00,0.00,0.00,5.92,0.93
2011-10-28,14.9,7.4,11.4,0.00,0.00,0.00,9.78,1.35
2011-10-29,14.9,5.6,10.5,0.00,0.00,0.00,8.28,1.17
2011-10-30,14.8,6.6,10.5,0.00,0.00,0.00,7.69,1.13
2011-10-31,14.7,7.3,10.7,0.00,0.00,0.00,7.77,1.12
2011-11-01,14.0,5.9,9.8,0.00,0.00,0.00,7.39,1.01
2011-11-02,13.1,5.1,9.4,0.00,0.00,0.00,6.58,0.89
2011-11-03,12.6,9.8,10.8,0.90,0.90,0.00,2.79,0.53
2011-11-04,13.5,10.3,11.9,13.70,13.70,0.00,1.69,0.47
2011-11-05,15.2,13.4,14.1,20.30,20.30,0.00,1.76,0.75
2011-11-06,15.3,12.5,13.7,25.90,25.90,0.00,2.42,0.61
2011-11-07,14.4,11.1,12.5,13.00,13.00,0.00,5.19,0.77
2011-11-08,14.0,10.0,11.9,18.80,18.80,0.00,3.86,0.72
2011-11-09,15.0,8.2,10.9,0.70,0.70,0.00,6.24,0.91
2011-11-10,14.3,5.3,9.1,0.00,0.00,0.00,7.03,0.97
2011-11-11,12.0,4.8,8.6,0.00,0.00,0.00,3.44,0.57
2011-11-12,10.5,5.8,8.5,0.00,0.00,0.00,6.61,0.85
2011-11-13,12.2,1.8,6.7,0.00,0.00,0.00,8.50,1.00
2011-11-14,11.6,0.8,5.3,0.00,0.00,0.00,8.07,0.95
2011-11-15,10.3,0.7,5.0,0.00,0.00,0.00,7.89,0.91
2011-11-16,9.6,0.1,3.8,0.00,0.00,0.00,6.89,0.78
2011-11-17,8.9,0.3,4.0,0.00,0.00,0.00,6.42,0.72
2011-11-18,9.3,-0.6,3.5,0.00,0.00,0.00,7.70,0.86
2011-11-19,7.9,-1.2,3.5,0.00,0.00,0.00,5.57,0.65
2011-11-20,8.0,1.2,4.3,0.00,0.00,0.00,6.21,0.68
2011-11-21,7.6,-0.4,4.2,0.00,0.00,0.00,6.17,0.67
2011-11-22,8.7,0.6,4.2,0.00,0.00,0.00,5.34,0.63
2011-11-23,11.1,0.2,5.4,0.00,0.00,0.00,7.34,0.87
2011-11-24,10.6,-0.3,5.2,0.00,0.00,0.00,6.84,0.80
2011-11-25,9.2,0.3,4.2,0.00,0.00,0.00,6.08,0.70
2011-11-26,9.3,0.1,3.7,0.00,0.00,0.00,6.54,0.74
2011-11-27,10.6,0.2,4.0,0.00,0.00,0.00,6.66,0.80
2011-11-28,8.5,-0.1,3.6,0.00,0.00,0.00,5.07,0.58
2011-11-29,8.7,1.3,4.2,0.00,0.00,0.00,5.02,0.61
2011-11-30,8.9,0.7,3.9,0.00,0.00,0.00,5.35,0.62
2011-12-01,8.5,0.0,3.8,0.00,0.00,0.00,4.06,0.52
2011-12-02,8.6,4.1,6.7,1.40,1.40,0.00,1.51,0.29
2011-12-03,8.7,4.7,7.5,1.70,1.70,0.00,1.71,0.30
2011-12-04,9.0,3.0,5.8,0.00,0.00,0.00,4.12,0.51
2011-12-05,11.5,5.1,7.4,0.00,0.00,0.00,5.52,0.91
2011-12-06,8.7,-0.3,4.1,0.20,0.20,0.00,5.77,0.73
2011-12-07,9.7,-1.1,2.8,0.00,0.00,0.00,6.56,0.73
2011-12-08,13.0,-0.4,4.6,0.00,0.00,0.00,6.71,0.88
2011-12-09,8.1,-0.8,3.9,0.00,0.00,0.00,2.19,0.34
2011-12-10,10.1,2.6,6.7,0.00,0.00,0.00,4.41,0.57
2011-12-11,8.8,0.2,4.4,0.30,0.30,0.00,3.21,0.43
2011-12-12,6.9,3.8,5.6,7.50,7.50,0.00,0.60,0.18
2011-12-13,9.1,-2.0,2.9,0.00,0.00,0.00,5.56,0.61
2011-12-14,6.8,0.6,4.4,0.40,0.40,0.00,1.06,0.23
2011-12-15,7.1,0.3,3.3,0.00,0.00,0.00,3.86,0.42
2011-12-16,6.1,-1.2,2.7,7.00,6.80,0.14,1.40,0.26
2011-12-17,7.6,-2.4,2.0,0.00,0.00,0.00,5.71,0.95
2011-12-18,5.6,-3.3,0.9,0.00,0.00,0.00,3.85,0.50
2011-12-19,6.1,-3.9,-0.4,0.00,0.00,0.00,6.42,0.70
2011-12-20,4.7,-5.0,-0.8,0.00,0.00,0.00,5.46,0.63
2011-12-21,5.7,-4.0,-0.4,0.00,0.00,0.00,4.93,0.52
2011-12-22,6.9,-3.2,0.3,0.00,0.00,0.00,6.08,0.60
2011-12-23,6.6,-3.1,0.9,0.00,0.00,0.00,6.00,0.58
2011-12-24,7.0,-2.5,0.6,0.00,0.00,0.00,2.97,0.40
2011-12-25,8.5,-2.8,1.3,0.00,0.00,0.00,6.33,0.69
2011-12-26,8.5,-3.6,1.0,0.00,0.00,0.00,6.17,0.67
2011-12-27,8.7,-2.8,1.6,0.00,0.00,0.00,6.16,0.66
2011-12-28,8.6,-2.6,2.0,0.00,0.00,0.00,6.23,0.66
2011-12-29,4.7,-2.7,0.6,0.00,0.00,0.00,2.88,0.35
2011-12-30,6.7,-2.9,0.7,0.50,0.50,0.00,4.80,0.72
2011-12-31,7.4,-2.3,1.1,0.10,0.10,0.00,5.58,0.71
