time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1940-12-22,10.8,6.7,8.6,2.30,2.30,0.00,7.26,1.15
1940-12-23,9.3,4.8,6.9,0.50,0.50,0.00,7.10,0.99
1940-12-24,6.6,1.8,4.5,1.20,1.20,0.00,8.13,0.99
1940-12-25,6.3,-0.3,2.7,0.00,0.00,0.00,5.16,0.65
1940-12-26,7.4,0.1,3.0,0.00,0.00,0.00,8.92,1.06
1940-12-27,6.0,0.2,2.3,0.00,0.00,0.00,9.86,1.23
1940-12-28,5.6,0.1,2.6,0.40,0.40,0.00,9.51,1.29
1940-12-29,7.9,0.8,3.6,0.00,0.00,0.00,9.52,1.48
1940-12-30,10.8,3.7,7.0,0.00,0.00,0.00,7.21,1.62
1940-12-31,12.9,8.1,10.7,0.00,0.00,0.00,6.86,1.89
1941-01-01,14.0,10.9,12.2,2.50,2.50,0.00,6.02,1.37
1941-01-02,13.5,12.4,12.9,4.30,4.30,0.00,1.41,1.27
1941-01-03,12.6,2.9,7.6,4.70,4.70,0.00,5.18,0.98
1941-01-04,6.4,2.8,4.3,2.10,2.10,0.00,7.50,1.09
1941-01-05,10.4,4.2,6.6,1.70,1.70,0.00,9.58,1.25
1941-01-06,9.7,3.8,6.1,1.90,1.90,0.00,7.66,0.92
1941-01-07,10.5,1.8,5.6,0.20,0.20,0.00,8.22,0.96
1941-01-08,9.8,3.1,6.0,2.00,2.00,0.00,6.02,0.72
1941-01-09,10.4,4.4,6.8,0.00,0.00,0.00,8.75,1.05
1941-01-10,11.0,5.1,8.4,7.10,7.10,0.00,4.97,0.78
1941-01-11,11.5,8.7,9.9,2.10,2.10,0.00,5.35,0.73
1941-01-12,11.0,6.3,8.7,5.90,5.90,0.00,8.86,1.25
1941-01-13,10.3,4.0,7.4,0.00,0.00,0.00,9.66,1.33
1941-01-14,11.8,7.8,9.4,4.40,4.40,0.00,4.46,1.05
1941-01-15,11.2,7.6,9.7,4.20,4.20,0.00,6.92,0.84
1941-01-16,8.6,5.0,7.1,9.40,9.40,0.00,7.79,1.06
1941-01-17,5.3,3.5,4.6,0.90,0.70,0.14,9.81,1.96
1941-01-18,8.8,4.1,6.4,0.00,0.00,0.00,9.18,2.28
1941-01-19,11.9,6.7,9.4,0.00,0.00,0.00,8.37,1.56
1941-01-20,14.8,6.9,10.0,0.00,0.00,0.00,10.95,1.58
1941-01-21,15.8,6.8,10.6,0.00,0.00,0.00,11.42,1.93
1941-01-22,13.9,9.9,11.6,2.20,2.20,0.00,9.28,1.65
1941-01-23,15.1,10.4,12.6,0.20,0.20,0.00,8.43,1.05
1941-01-24,16.2,12.6,14.0,0.10,0.10,0.00,10.40,1.50
1941-01-25,15.7,10.9,13.0,0.00,0.00,0.00,10.95,1.58
1941-01-26,15.1,9.8,11.7,0.00,0.00,0.00,11.20,1.41
1941-01-27,12.9,8.0,10.5,0.00,0.00,0.00,11.15,1.84
1941-01-28,13.8,5.8,9.8,0.00,0.00,0.00,11.65,1.54
1941-01-29,12.9,8.6,10.7,0.00,0.00,0.00,8.18,1.28
1941-01-30,13.1,6.2,8.6,1.00,1.00,0.00,11.65,1.52
1941-01-31,15.0,5.2,10.0,0.50,0.50,0.00,10.49,1.48
1941-02-01,13.0,9.4,11.3,3.80,3.80,0.00,10.64,1.53
1941-02-02,10.6,7.3,8.6,1.70,1.70,0.00,10.38,1.60
1941-02-03,12.8,7.3,9.3,5.40,5.40,0.00,5.93,1.24
1941-02-04,8.7,4.4,6.7,1.70,1.70,0.00,10.95,1.52
1941-02-05,7.5,4.0,5.4,2.60,2.60,0.00,8.84,1.36
1941-02-06,8.2,5.3,6.8,0.70,0.70,0.00,7.78,1.57
1941-02-07,10.4,6.0,7.9,0.60,0.60,0.00,10.15,1.72
1941-02-08,13.7,4.5,9.0,0.20,0.20,0.00,11.19,1.64
1941-02-09,13.8,8.5,11.1,0.00,0.00,0.00,8.83,1.30
1941-02-10,15.2,6.5,10.0,0.00,0.00,0.00,13.63,1.85
1941-02-11,14.7,7.4,10.2,0.00,0.00,0.00,13.87,1.82
1941-02-12,15.3,7.7,10.8,0.00,0.00,0.00,9.07,1.32
1941-02-13,19.0,8.5,12.5,0.00,0.00,0.00,12.65,2.02
1941-02-14,16.1,8.9,12.4,0.00,0.00,0.00,10.29,1.65
1941-02-15,16.1,11.3,13.2,0.00,0.00,0.00,14.10,2.29
1941-02-16,14.6,9.1,12.8,0.10,0.10,0.00,8.19,1.89
1941-02-17,14.6,8.2,11.3,3.00,3.00,0.00,12.57,1.89
1941-02-18,14.7,10.2,12.2,8.70,8.70,0.00,12.26,1.78
1941-02-19,13.6,8.7,10.8,13.80,13.80,0.00,14.17,1.81
1941-02-20,14.3,6.4,10.1,11.00,11.00,0.00,6.81,0.93
1941-02-21,13.6,9.2,11.1,0.40,0.40,0.00,14.54,2.41
1941-02-22,13.7,7.2,10.0,4.40,4.40,0.00,13.49,1.78
1941-02-23,14.1,6.4,10.9,6.50,6.50,0.00,7.28,1.07
1941-02-24,14.6,8.1,11.1,1.90,1.90,0.00,13.91,1.98
1941-02-25,14.0,8.8,11.3,1.70,1.70,0.00,13.55,1.88
1941-02-26,14.8,9.6,12.0,1.80,1.80,0.00,9.36,1.24
1941-02-27,13.7,8.3,10.5,0.00,0.00,0.00,17.27,2.53
1941-02-28,13.7,5.9,9.3,0.00,0.00,0.00,16.84,2.24
1941-03-01,14.8,6.6,9.9,0.00,0.00,0.00,17.40,2.31
1941-03-02,15.5,4.2,9.8,0.00,0.00,0.00,16.80,2.34
1941-03-03,17.1,8.9,12.2,0.00,0.00,0.00,15.89,2.26
1941-03-04,15.0,10.1,12.1,0.30,0.30,0.00,14.32,1.92
1941-03-05,13.9,9.3,11.8,0.20,0.20,0.00,17.09,2.72
1941-03-06,15.4,8.6,11.7,0.00,0.00,0.00,16.55,2.46
1941-03-07,16.7,8.3,12.5,0.60,0.60,0.00,15.76,2.18
1941-03-08,14.5,9.7,12.0,1.00,1.00,0.00,10.06,1.58
1941-03-09,14.3,8.5,11.1,3.20,3.20,0.00,16.30,2.19
1941-03-10,14.9,7.9,10.8,0.90,0.90,0.00,17.40,2.48
1941-03-11,17.0,7.3,11.7,0.00,0.00,0.00,19.09,2.82
1941-03-12,14.6,8.8,11.4,0.60,0.60,0.00,15.46,2.29
1941-03-13,12.8,10.6,11.4,6.80,6.80,0.00,5.68,1.39
1941-03-14,15.8,6.7,11.3,0.00,0.00,0.00,19.38,2.93
1941-03-15,14.5,6.8,10.5,0.00,0.00,0.00,18.31,2.63
1941-03-16,14.3,6.4,10.4,0.00,0.00,0.00,18.67,2.64
1941-03-17,14.4,4.5,9.4,0.00,0.00,0.00,19.99,2.87
1941-03-18,15.2,8.2,11.1,2.00,2.00,0.00,17.42,2.57
1941-03-19,10.6,4.5,7.3,3.50,3.50,0.00,18.64,2.37
1941-03-20,12.5,4.0,8.1,2.80,2.80,0.00,16.84,2.63
1941-03-21,14.8,4.8,9.4,0.00,0.00,0.00,21.59,3.05
1941-03-22,14.5,6.9,10.2,0.00,0.00,0.00,21.54,2.95
1941-03-23,15.7,5.2,10.2,0.00,0.00,0.00,20.80,2.90
1941-03-24,15.4,9.3,11.8,0.00,0.00,0.00,19.73,2.99
1941-03-25,15.6,7.9,11.3,0.00,0.00,0.00,21.78,3.41
1941-03-26,17.5,9.2,12.8,0.00,0.00,0.00,20.68,3.26
1941-03-27,17.6,8.8,12.7,0.00,0.00,0.00,21.62,3.16
1941-03-28,18.8,8.4,13.3,0.00,0.00,0.00,22.09,3.28
1941-03-29,19.0,11.0,14.4,0.00,0.00,0.00,21.59,3.29
1941-03-30,22.4,9.7,15.1,0.10,0.10,0.00,20.07,3.58
1941-03-31,17.7,10.9,13.9,3.50,3.50,0.00,19.47,3.04
1941-04-01,16.0,9.3,12.4,1.40,1.40,0.00,20.62,3.04
1941-04-02,17.5,11.0,13.8,1.50,1.50,0.00,19.14,3.00
1941-04-03,18.3,11.4,14.2,0.70,0.70,0.00,16.04,2.48
1941-04-04,18.4,11.7,14.6,0.90,0.90,0.00,13.13,2.30
1941-04-05,18.9,12.4,15.1,3.60,3.60,0.00,18.63,2.93
1941-04-06,13.5,12.2,12.7,22.00,22.00,0.00,5.78,1.09
1941-04-07,13.8,9.9,11.2,8.70,8.70,0.00,19.54,2.34
1941-04-08,14.4,10.2,11.9,5.30,5.30,0.00,12.32,1.87
1941-04-09,14.7,10.0,12.0,0.20,0.20,0.00,20.20,2.79
1941-04-10,13.8,9.7,11.5,0.60,0.60,0.00,20.06,2.87
1941-04-11,13.7,8.3,10.3,0.40,0.40,0.00,23.60,3.65
1941-04-12,12.5,5.8,9.0,0.00,0.00,0.00,22.51,3.58
1941-04-13,14.2,4.2,9.5,0.00,0.00,0.00,25.79,3.85
1941-04-14,15.3,7.4,11.4,0.00,0.00,0.00,25.67,3.75
1941-04-15,17.6,10.4,14.0,0.20,0.20,0.00,20.40,2.86
1941-04-16,17.1,12.0,14.1,7.90,7.90,0.00,17.10,2.76
1941-04-17,17.2,11.9,14.1,0.70,0.70,0.00,22.66,3.41
1941-04-18,17.0,10.2,13.5,4.90,4.90,0.00,15.07,2.33
1941-04-19,18.9,12.1,14.7,7.20,7.20,0.00,20.03,3.23
1941-04-20,20.2,10.3,14.9,0.00,0.00,0.00,25.77,4.15
1941-04-21,19.3,10.0,14.4,0.00,0.00,0.00,25.07,3.72
1941-04-22,20.5,10.0,15.0,0.00,0.00,0.00,26.55,4.23
1941-04-23,20.5,9.1,14.9,0.00,0.00,0.00,25.42,4.15
1941-04-24,19.4,11.2,15.2,0.00,0.00,0.00,25.53,3.80
1941-04-25,18.5,12.2,15.3,0.40,0.40,0.00,21.75,3.22
1941-04-26,17.3,10.7,13.6,0.00,0.00,0.00,22.64,3.92
1941-04-27,19.8,10.4,15.3,0.10,0.10,0.00,23.74,3.69
1941-04-28,20.9,12.4,16.1,0.00,0.00,0.00,25.95,4.26
1941-04-29,23.1,10.4,16.6,0.00,0.00,0.00,25.84,4.97
1941-04-30,21.1,13.9,17.0,0.00,0.00,0.00,26.00,4.71
1941-05-01,19.6,13.1,16.1,0.20,0.20,0.00,25.10,4.07
1941-05-02,20.4,13.4,16.1,0.40,0.40,0.00,25.51,4.33
1941-05-03,19.3,13.2,15.7,0.00,0.00,0.00,25.22,4.36
1941-05-04,20.1,11.8,15.6,0.00,0.00,0.00,24.73,4.34
1941-05-05,16.9,12.0,14.2,0.00,0.00,0.00,17.85,3.53
1941-05-06,19.7,11.0,14.8,0.00,0.00,0.00,27.48,5.08
1941-05-07,20.2,8.6,14.9,0.00,0.00,0.00,26.51,4.81
1941-05-08,20.2,12.0,16.2,1.30,1.30,0.00,20.55,3.47
1941-05-09,20.0,14.3,16.8,1.10,1.10,0.00,19.11,3.26
1941-05-10,18.4,14.3,15.8,12.00,12.00,0.00,18.87,2.86
1941-05-11,21.0,13.6,16.5,1.90,1.90,0.00,21.62,3.89
1941-05-12,16.1,13.2,14.3,0.00,0.00,0.00,24.83,4.54
1941-05-13,17.8,12.4,14.9,0.00,0.00,0.00,20.27,4.41
1941-05-14,18.4,11.9,15.1,0.50,0.50,0.00,23.09,4.03
1941-05-15,21.4,10.4,16.0,0.00,0.00,0.00,27.42,4.63
1941-05-16,23.1,12.4,17.6,0.00,0.00,0.00,27.53,4.78
1941-05-17,22.3,14.6,18.4,0.10,0.10,0.00,14.53,2.88
1941-05-18,24.7,16.3,19.8,6.60,6.60,0.00,18.84,3.75
1941-05-19,20.2,14.8,16.9,20.90,20.90,0.00,22.30,3.29
1941-05-20,19.9,13.1,16.6,0.50,0.50,0.00,25.52,3.80
1941-05-21,21.5,12.8,16.9,0.00,0.00,0.00,25.95,4.54
1941-05-22,20.6,13.2,16.6,0.00,0.00,0.00,21.59,3.77
1941-05-23,21.4,14.2,17.6,0.80,0.80,0.00,25.76,4.50
1941-05-24,22.7,14.6,18.3,0.00,0.00,0.00,26.92,4.70
1941-05-25,22.4,13.7,18.1,0.00,0.00,0.00,28.25,5.09
1941-05-26,24.8,14.1,19.0,0.00,0.00,0.00,27.34,5.18
1941-05-27,25.1,14.1,19.6,0.00,0.00,0.00,27.31,5.16
1941-05-28,27.3,14.4,20.8,0.00,0.00,0.00,28.68,5.99
1941-05-29,26.4,14.9,20.4,0.00,0.00,0.00,28.44,5.36
1941-05-30,24.8,13.6,19.8,0.00,0.00,0.00,28.80,5.63
1941-05-31,26.9,13.7,20.6,0.00,0.00,0.00,28.02,6.08
1941-06-01,26.3,14.6,20.6,0.00,0.00,0.00,28.54,6.16
1941-06-02,25.5,16.8,21.2,0.00,0.00,0.00,24.97,6.18
1941-06-03,26.9,15.7,21.2,0.00,0.00,0.00,26.60,5.43
1941-06-04,29.3,17.9,22.8,0.00,0.00,0.00,27.77,5.98
1941-06-05,23.9,17.7,20.6,0.40,0.40,0.00,14.57,3.34
1941-06-06,26.9,15.8,21.3,0.00,0.00,0.00,28.81,6.22
1941-06-07,25.9,17.0,21.4,0.00,0.00,0.00,27.62,5.90
1941-06-08,25.9,15.9,21.1,0.00,0.00,0.00,27.36,5.44
1941-06-09,26.0,16.2,20.9,0.00,0.00,0.00,28.02,5.62
1941-06-10,25.6,18.1,21.4,0.00,0.00,0.00,28.27,6.21
1941-06-11,25.1,16.0,20.3,0.00,0.00,0.00,28.52,5.91
1941-06-12,24.0,16.8,20.2,0.00,0.00,0.00,28.34,5.81
1941-06-13,25.9,13.6,20.4,0.00,0.00,0.00,28.43,5.91
1941-06-14,22.4,17.0,19.5,0.00,0.00,0.00,26.64,5.61
1941-06-15,24.7,15.9,20.2,0.60,0.60,0.00,23.56,4.58
1941-06-16,25.7,15.5,20.6,0.00,0.00,0.00,26.54,5.26
1941-06-17,25.9,15.7,20.9,0.00,0.00,0.00,28.23,5.56
1941-06-18,28.2,16.5,22.8,0.00,0.00,0.00,28.60,5.81
1941-06-19,29.6,18.0,24.4,0.00,0.00,0.00,28.67,6.36
1941-06-20,31.1,18.8,25.4,0.00,0.00,0.00,28.83,6.47
1941-06-21,31.5,18.7,26.0,0.00,0.00,0.00,28.81,6.75
1941-06-22,33.1,18.5,26.8,0.00,0.00,0.00,29.62,7.18
1941-06-23,32.6,19.3,26.5,0.00,0.00,0.00,29.57,6.98
1941-06-24,30.7,18.7,25.4,0.00,0.00,0.00,29.21,6.58
1941-06-25,31.5,19.4,25.6,0.00,0.00,0.00,29.16,7.15
1941-06-26,31.7,19.5,25.9,0.00,0.00,0.00,29.13,7.50
1941-06-27,32.6,19.9,26.6,0.00,0.00,0.00,29.11,7.02
1941-06-28,33.7,19.8,27.2,0.10,0.10,0.00,28.44,7.00
1941-06-29,29.2,20.0,24.1,0.00,0.00,0.00,27.95,6.54
1941-06-30,28.1,19.4,23.4,0.00,0.00,0.00,28.82,6.43
1941-07-01,28.9,18.8,23.6,0.00,0.00,0.00,26.09,5.61
1941-07-02,29.6,18.0,23.9,0.00,0.00,0.00,28.77,6.73
1941-07-03,28.5,18.2,23.1,0.20,0.20,0.00,27.89,6.19
1941-07-04,29.5,18.0,24.0,0.00,0.00,0.00,27.36,6.06
1941-07-05,31.0,18.6,25.1,0.00,0.00,0.00,28.47,6.32
1941-07-06,32.6,19.6,26.6,0.00,0.00,0.00,28.03,6.54
1941-07-07,32.2,19.9,26.9,0.00,0.00,0.00,27.12,6.77
1941-07-08,33.7,20.7,27.4,0.00,0.00,0.00,27.33,7.10
1941-07-09,32.3,21.0,26.7,0.00,0.00,0.00,28.09,6.13
1941-07-10,33.4,19.6,27.1,0.00,0.00,0.00,28.25,6.52
1941-07-11,31.7,20.5,26.6,0.00,0.00,0.00,27.15,6.32
1941-07-12,34.2,19.2,26.7,0.00,0.00,0.00,29.04,7.04
1941-07-13,32.6,20.6,26.8,0.00,0.00,0.00,28.65,7.19
1941-07-14,33.5,20.3,26.6,0.00,0.00,0.00,26.58,5.98
1941-07-15,32.8,21.1,26.6,0.00,0.00,0.00,26.77,6.49
1941-07-16,33.1,20.0,26.4,0.00,0.00,0.00,27.17,7.13
1941-07-17,28.2,20.4,24.0,0.00,0.00,0.00,28.51,7.67
1941-07-18,30.4,19.4,24.2,0.00,0.00,0.00,28.49,6.97
1941-07-19,31.2,18.3,24.5,0.00,0.00,0.00,28.38,6.89
1941-07-20,32.0,19.7,26.0,0.00,0.00,0.00,27.93,7.12
1941-07-21,32.5,20.3,25.8,0.00,0.00,0.00,28.38,7.56
1941-07-22,31.0,18.1,24.7,0.00,0.00,0.00,28.50,6.36
1941-07-23,32.0,19.3,26.2,0.00,0.00,0.00,27.83,6.25
1941-07-24,34.1,21.3,28.0,0.00,0.00,0.00,27.79,6.19
1941-07-25,36.1,20.9,28.9,0.00,0.00,0.00,27.86,6.53
1941-07-26,35.6,21.8,29.3,0.00,0.00,0.00,27.92,7.01
1941-07-27,39.0,22.4,31.4,0.00,0.00,0.00,28.17,8.79
1941-07-28,35.5,22.5,29.1,0.00,0.00,0.00,27.87,8.14
1941-07-29,32.1,21.3,26.5,0.00,0.00,0.00,27.49,7.77
1941-07-30,30.5,21.2,25.4,0.00,0.00,0.00,26.91,7.26
1941-07-31,28.1,21.7,24.5,0.00,0.00,0.00,26.65,6.92
1941-08-01,31.0,19.6,25.0,0.10,0.10,0.00,27.28,6.92
1941-08-02,33.3,22.3,27.6,0.00,0.00,0.00,26.73,6.57
1941-08-03,34.8,22.1,28.2,0.00,0.00,0.00,24.85,5.61
1941-08-04,34.7,22.3,27.8,0.00,0.00,0.00,25.94,6.74
1941-08-05,35.2,22.1,28.1,0.00,0.00,0.00,25.74,6.63
1941-08-06,31.7,21.7,26.3,0.00,0.00,0.00,26.63,7.83
1941-08-07,26.6,20.2,22.8,0.00,0.00,0.00,26.68,7.34
1941-08-08,26.2,20.3,22.7,0.00,0.00,0.00,24.77,6.69
1941-08-09,27.3,18.6,23.1,0.30,0.30,0.00,23.20,5.93
1941-08-10,28.1,20.6,23.7,0.00,0.00,0.00,26.11,6.47
1941-08-11,29.6,17.7,23.7,0.00,0.00,0.00,26.22,5.23
1941-08-12,29.7,19.4,24.6,0.00,0.00,0.00,24.69,5.26
1941-08-13,31.0,18.7,24.9,0.20,0.20,0.00,25.33,6.18
1941-08-14,28.3,20.2,23.9,0.00,0.00,0.00,23.54,6.09
1941-08-15,30.2,18.1,24.1,0.00,0.00,0.00,25.98,5.77
1941-08-16,31.0,20.5,25.1,0.00,0.00,0.00,25.63,5.89
1941-08-17,33.3,21.3,27.2,0.00,0.00,0.00,14.92,3.88
1941-08-18,35.1,22.9,29.0,0.00,0.00,0.00,23.58,6.41
1941-08-19,33.9,23.6,28.6,0.40,0.40,0.00,21.81,5.62
1941-08-20,34.0,22.6,27.2,0.00,0.00,0.00,21.92,5.79
1941-08-21,28.4,21.4,24.4,0.00,0.00,0.00,24.80,6.30
1941-08-22,30.1,20.8,25.0,0.00,0.00,0.00,24.38,6.39
1941-08-23,31.5,18.6,25.2,0.00,0.00,0.00,24.90,5.70
1941-08-24,33.3,19.4,26.4,0.00,0.00,0.00,24.66,5.67
1941-08-25,35.5,20.4,27.8,0.00,0.00,0.00,24.71,7.08
1941-08-26,35.7,20.5,28.5,0.00,0.00,0.00,23.73,6.07
1941-08-27,34.8,22.3,28.3,0.00,0.00,0.00,23.70,7.60
1941-08-28,31.8,20.1,25.3,0.00,0.00,0.00,24.84,7.16
1941-08-29,32.1,18.1,24.8,0.00,0.00,0.00,23.58,5.49
1941-08-30,31.6,20.8,25.0,0.00,0.00,0.00,22.83,6.37
1941-08-31,25.1,21.0,23.0,0.40,0.40,0.00,20.04,5.99
1941-09-01,28.3,18.3,23.2,0.00,0.00,0.00,23.55,6.35
1941-09-02,27.2,16.0,22.2,0.00,0.00,0.00,22.72,4.82
1941-09-03,28.1,16.5,22.9,0.00,0.00,0.00,23.24,4.96
1941-09-04,29.1,16.6,23.2,0.00,0.00,0.00,22.95,5.13
1941-09-05,30.9,16.8,24.3,0.00,0.00,0.00,23.11,5.42
1941-09-06,30.8,18.3,24.4,0.00,0.00,0.00,22.64,4.95
1941-09-07,29.7,18.5,23.7,0.00,0.00,0.00,23.05,5.51
1941-09-08,29.9,19.9,24.6,0.00,0.00,0.00,22.05,4.72
1941-09-09,31.3,18.7,24.8,0.00,0.00,0.00,21.61,4.52
1941-09-10,28.3,19.7,23.3,0.10,0.10,0.00,21.44,4.94
1941-09-11,27.1,18.3,22.4,0.00,0.00,0.00,21.09,4.56
1941-09-12,27.5,18.5,22.4,0.00,0.00,0.00,20.60,5.01
1941-09-13,26.9,19.4,22.4,0.00,0.00,0.00,19.92,5.54
1941-09-14,23.3,17.6,20.6,4.80,4.80,0.00,17.05,3.25
1941-09-15,24.9,15.2,20.4,0.00,0.00,0.00,20.33,4.51
1941-09-16,25.8,18.5,21.3,0.10,0.10,0.00,20.77,4.61
1941-09-17,23.6,13.9,19.0,0.30,0.30,0.00,17.25,4.29
1941-09-18,24.5,14.5,19.4,0.00,0.00,0.00,20.67,4.42
1941-09-19,25.3,13.7,19.6,0.00,0.00,0.00,20.80,4.12
1941-09-20,25.5,15.2,20.3,0.00,0.00,0.00,20.27,4.20
1941-09-21,24.1,16.8,20.2,0.00,0.00,0.00,16.48,3.50
1941-09-22,24.8,16.6,20.4,0.00,0.00,0.00,19.36,4.04
1941-09-23,25.1,17.5,20.8,0.00,0.00,0.00,18.45,3.85
1941-09-24,25.3,16.2,20.4,0.00,0.00,0.00,19.41,3.95
1941-09-25,25.5,17.4,20.9,0.00,0.00,0.00,19.43,3.94
1941-09-26,25.6,17.5,20.8,0.00,0.00,0.00,19.12,3.82
1941-09-27,24.8,16.9,20.6,0.50,0.50,0.00,15.77,3.17
1941-09-28,24.1,18.9,20.9,0.90,0.90,0.00,14.80,2.92
1941-09-29,24.3,18.7,20.9,0.60,0.60,0.00,14.16,2.67
1941-09-30,24.4,18.5,20.9,0.80,0.80,0.00,14.60,3.06
1941-10-01,24.9,16.3,20.1,0.00,0.00,0.00,18.09,3.94
1941-10-02,24.4,14.7,19.5,0.00,0.00,0.00,16.95,3.14
1941-10-03,25.9,18.1,21.4,0.00,0.00,0.00,15.89,3.08
1941-10-04,23.9,20.3,22.0,5.60,5.60,0.00,10.41,1.94
1941-10-05,24.0,20.0,21.6,0.80,0.80,0.00,15.09,2.80
1941-10-06,24.1,18.6,20.8,0.30,0.30,0.00,16.16,3.06
1941-10-07,23.0,16.3,19.5,0.90,0.90,0.00,14.03,2.62
1941-10-08,24.6,15.4,19.6,0.00,0.00,0.00,17.07,3.07
1941-10-09,24.6,15.7,19.3,0.00,0.00,0.00,16.56,3.20
1941-10-10,24.0,16.0,19.6,0.50,0.50,0.00,15.59,3.07
1941-10-11,25.1,16.3,20.1,0.00,0.00,0.00,16.38,3.33
1941-10-12,24.3,17.1,20.1,0.00,0.00,0.00,13.78,3.34
1941-10-13,21.2,13.8,17.4,0.00,0.00,0.00,17.49,3.40
1941-10-14,21.4,11.8,16.5,0.00,0.00,0.00,15.63,2.87
1941-10-15,21.5,13.2,17.3,0.30,0.30,0.00,9.53,2.91
1941-10-16,23.3,15.1,18.6,0.00,0.00,0.00,16.33,3.68
1941-10-17,23.0,12.0,17.3,0.00,0.00,0.00,15.99,3.28
1941-10-18,24.5,14.6,18.7,0.00,0.00,0.00,15.84,3.60
1941-10-19,23.6,17.5,19.9,0.00,0.00,0.00,15.04,3.85
1941-10-20,24.6,17.0,20.0,0.00,0.00,0.00,15.33,3.15
1941-10-21,22.8,14.2,17.9,0.00,0.00,0.00,13.99,2.48
1941-10-22,22.5,13.3,17.3,0.00,0.00,0.00,14.42,2.78
1941-10-23,21.5,15.7,18.1,0.00,0.00,0.00,12.26,3.37
1941-10-24,17.7,12.4,15.4,0.20,0.20,0.00,12.82,3.24
1941-10-25,16.9,10.7,13.4,0.10,0.10,0.00,11.81,2.89
1941-10-26,15.8,10.7,12.7,1.50,1.50,0.00,11.41,2.81
1941-10-27,15.1,10.6,12.4,5.50,5.50,0.00,12.20,2.82
1941-10-28,16.3,8.8,12.2,0.00,0.00,0.00,11.55,2.98
1941-10-29,15.8,12.5,13.9,2.50,2.50,0.00,9.31,2.86
1941-10-30,14.3,9.9,11.5,2.10,2.10,0.00,9.55,2.42
1941-10-31,14.0,9.3,11.6,0.70,0.70,0.00,11.13,2.89
1941-11-01,18.8,13.0,15.6,0.00,0.00,0.00,11.91,3.03
1941-11-02,18.7,12.9,15.1,2.40,2.40,0.00,10.84,2.02
1941-11-03,17.8,10.4,13.4,0.50,0.50,0.00,10.65,1.75
1941-11-04,15.5,8.7,12.2,8.90,8.90,0.00,4.98,1.08
1941-11-05,13.3,8.6,11.3,8.50,8.50,0.00,10.29,1.64
1941-11-06,12.2,8.6,10.4,1.00,1.00,0.00,9.44,2.12
1941-11-07,15.1,8.8,12.4,0.00,0.00,0.00,11.07,2.40
1941-11-08,17.1,12.9,14.6,0.00,0.00,0.00,10.13,2.84
1941-11-09,17.6,10.0,13.7,0.00,0.00,0.00,11.52,1.88
1941-11-10,20.4,12.6,16.1,1.40,1.40,0.00,5.11,1.14
1941-11-11,21.7,13.4,16.6,0.00,0.00,0.00,11.16,1.98
1941-11-12,19.6,14.3,16.2,9.30,9.30,0.00,7.96,1.44
1941-11-13,16.5,13.5,14.5,5.30,5.30,0.00,8.53,1.45
1941-11-14,16.0,12.8,14.1,1.00,1.00,0.00,9.69,2.02
1941-11-15,16.1,10.5,13.0,1.30,1.30,0.00,9.60,1.69
1941-11-16,16.0,8.9,12.3,0.00,0.00,0.00,10.20,1.49
1941-11-17,16.5,9.1,12.5,0.00,0.00,0.00,8.16,1.37
1941-11-18,17.7,10.1,13.6,1.00,1.00,0.00,9.24,1.40
1941-11-19,17.0,11.7,14.0,0.00,0.00,0.00,9.73,1.52
1941-11-20,17.5,12.8,14.7,0.00,0.00,0.00,8.59,1.43
1941-11-21,17.7,12.1,14.2,0.00,0.00,0.00,10.17,1.50
1941-11-22,17.2,11.2,13.8,0.20,0.20,0.00,7.66,1.16
1941-11-23,17.5,10.9,14.0,0.00,0.00,0.00,9.07,1.35
1941-11-24,15.0,12.7,13.9,8.90,8.90,0.00,5.23,0.79
1941-11-25,16.9,9.4,12.8,0.00,0.00,0.00,10.10,1.44
1941-11-26,15.7,8.5,11.6,0.10,0.10,0.00,9.74,1.32
1941-11-27,13.5,9.4,11.3,0.50,0.50,0.00,5.37,1.08
1941-11-28,14.0,8.0,10.6,0.00,0.00,0.00,10.24,1.53
1941-11-29,13.9,6.7,10.0,0.00,0.00,0.00,8.73,1.39
1941-11-30,14.4,10.3,12.0,0.10,0.10,0.00,7.32,1.69
1941-12-01,13.5,10.6,11.8,0.40,0.40,0.00,6.17,1.24
1941-12-02,12.2,9.8,11.0,0.40,0.40,0.00,8.38,2.06
1941-12-03,13.1,7.0,10.3,0.00,0.00,0.00,9.45,1.70
1941-12-04,13.8,5.3,8.9,0.00,0.00,0.00,8.84,1.36
1941-12-05,11.6,6.3,8.3,0.00,0.00,0.00,10.08,1.48
1941-12-06,11.3,2.2,6.5,0.00,0.00,0.00,10.21,1.40
1941-12-07,12.7,4.5,8.4,0.00,0.00,0.00,7.87,1.43
1941-12-08,12.7,8.9,10.7,10.40,10.40,0.00,2.43,1.23
1941-12-09,12.8,7.5,9.6,0.00,0.00,0.00,8.21,1.95
1941-12-10,14.7,5.9,9.8,0.10,0.10,0.00,8.14,1.39
1941-12-11,15.0,7.4,10.4,0.00,0.00,0.00,8.02,1.15
1941-12-12,15.8,8.0,11.0,0.20,0.20,0.00,7.59,1.10
